Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
7,5.0,4.0,20.0,2,1,4/12/2023
9,4.0,1.5,6.0,2,0,16/6/2023
5,3.0,5.0,15.0,1,1,22/10/2023
5,3.0,5.0,15.0,0,1,4/1/2023
9,2.0,1.5,3.0,2,1,15/7/2023
5,2.0,5.0,10.0,1,0,24/1/2023
6,4.0,4.0,16.0,2,0,7/8/2023
2,1.0,2.0,2.0,2,0,13/10/2023
6,1.0,4.0,4.0,2,0,11/7/2023
9,3.0,1.5,4.5,2,1,11/8/2023
9,5.0,1.5,7.5,2,1,20/7/2023
2,5.0,2.0,10.0,2,1,27/2/2023
6,3.0,4.0,12.0,0,0,22/4/2023
9,2.0,1.5,3.0,2,1,7/10/2023
8,1.0,4.0,4.0,1,1,17/7/2023
2,3.0,2.0,6.0,2,1,28/3/2023
0,2.0,3.0,6.0,0,0,16/6/2023
5,1.0,5.0,5.0,0,1,22/3/2023
4,4.0,3.0,12.0,1,0,14/4/2023
8,5.0,4.0,20.0,2,0,6/10/2023
2,3.0,2.0,6.0,2,1,14/2/2023
0,1.0,3.0,3.0,1,1,16/6/2023
9,2.0,1.5,3.0,0,1,29/8/2023
0,5.0,3.0,15.0,2,0,16/6/2023
3,1.0,1.0,1.0,2,0,7/8/2023
7,1.0,4.0,4.0,2,0,12/6/2023
2,2.0,2.0,4.0,2,1,26/7/2023
2,1.0,2.0,2.0,2,1,3/7/2023
6,2.0,4.0,8.0,1,1,25/11/2023
9,4.0,1.5,6.0,2,1,7/8/2023
5,1.0,5.0,5.0,0,0,31/7/2023
4,2.0,3.0,6.0,1,1,22/3/2023
5,4.0,5.0,20.0,1,1,31/5/2023
6,2.0,4.0,8.0,0,0,2/10/2023
9,2.0,1.5,3.0,1,1,25/6/2023
2,5.0,2.0,10.0,2,1,24/4/2023
3,5.0,1.0,5.0,1,0,21/7/2023
3,2.0,1.0,2.0,0,1,25/2/2023
6,3.0,4.0,12.0,1,0,26/5/2023
2,2.0,2.0,4.0,1,1,17/11/2023
0,2.0,3.0,6.0,2,1,28/3/2023
9,2.0,1.5,3.0,1,1,13/4/2023
5,2.0,5.0,10.0,1,1,30/3/2023
8,1.0,4.0,4.0,2,1,1/9/2023
5,3.0,5.0,15.0,1,1,4/8/2023
6,2.0,4.0,8.0,1,1,4/9/2023
8,5.0,4.0,20.0,1,0,14/4/2023
6,3.0,4.0,12.0,2,1,1/6/2023
5,1.0,5.0,5.0,1,0,10/4/2023
4,4.0,3.0,12.0,2,1,17/8/2023
4,1.0,3.0,3.0,0,1,17/8/2023
1,4.0,3.0,12.0,1,1,23/11/2023
2,1.0,2.0,2.0,2,1,16/10/2023
2,1.0,2.0,2.0,1,1,29/11/2023
6,3.0,4.0,12.0,2,1,28/11/2023
3,5.0,1.0,5.0,2,1,2/8/2023
3,4.0,1.0,4.0,2,0,12/2/2023
5,5.0,5.0,25.0,1,1,13/7/2023
4,5.0,3.0,15.0,2,0,21/5/2023
2,4.0,2.0,8.0,0,0,21/9/2023
9,2.0,1.5,3.0,2,1,5/1/2023
5,1.0,5.0,5.0,2,1,20/5/2023
9,3.0,1.5,4.5,2,1,23/1/2023
3,3.0,1.0,3.0,0,1,26/5/2023
0,5.0,3.0,15.0,0,1,9/2/2023
0,3.0,3.0,9.0,2,1,28/6/2023
9,2.0,1.5,3.0,2,1,24/7/2023
9,,,7.5,1,1,27/2/2023
2,5.0,2.0,10.0,2,0,24/6/2023
5,1.0,5.0,5.0,1,1,23/6/2023
4,4.0,3.0,12.0,2,1,27/2/2023
9,3.0,1.5,4.5,1,1,21/5/2023
0,2.0,3.0,6.0,1,1,27/5/2023
0,2.0,3.0,6.0,2,1,19/2/2023
5,2.0,5.0,10.0,2,1,24/3/2023
4,3.0,3.0,9.0,1,1,14/8/2023
3,3.0,1.0,3.0,0,0,19/1/2023
2,5.0,2.0,10.0,1,0,16/6/2023
2,4.0,2.0,8.0,2,0,15/6/2023
4,2.0,3.0,6.0,0,0,9/3/2023
6,5.0,4.0,20.0,1,1,21/3/2023
6,2.0,4.0,8.0,2,0,16/6/2023
8,3.0,4.0,12.0,2,1,21/9/2023
5,1.0,5.0,5.0,2,0,16/4/2023
0,1.0,3.0,3.0,2,1,1/2/2023
1,3.0,3.0,9.0,1,1,30/12/2023
3,3.0,1.0,3.0,1,0,27/8/2023
0,3.0,3.0,9.0,0,1,6/11/2023
6,5.0,4.0,20.0,1,1,18/5/2023
2,1.0,2.0,2.0,0,1,13/6/2023
3,2.0,1.0,2.0,2,0,22/4/2023
0,2.0,3.0,6.0,2,1,31/1/2023
8,1.0,4.0,4.0,2,1,25/7/2023
3,4.0,1.0,4.0,2,1,9/6/2023
0,4.0,3.0,12.0,2,1,11/5/2023
2,2.0,2.0,4.0,2,1,28/11/2023
3,4.0,1.0,4.0,2,1,22/11/2023
7,5.0,4.0,20.0,2,1,9/8/2023
6,3.0,4.0,12.0,0,0,13/2/2023
0,3.0,3.0,9.0,2,0,13/12/2023
3,2.0,1.0,2.0,0,1,10/11/2023
5,1.0,5.0,5.0,2,1,21/9/2023
8,1.0,4.0,4.0,2,0,29/12/2023
7,3.0,4.0,12.0,2,1,19/4/2023
3,1.0,1.0,1.0,2,1,26/7/2023
8,1.0,4.0,4.0,2,1,17/5/2023
7,5.0,4.0,20.0,2,1,23/6/2023
0,3.0,3.0,9.0,0,1,26/10/2023
5,3.0,5.0,15.0,1,1,26/3/2023
9,2.0,1.5,3.0,0,1,17/3/2023
8,5.0,4.0,20.0,2,1,18/11/2023
6,1.0,4.0,4.0,0,1,23/7/2023
0,2.0,3.0,6.0,1,1,5/12/2023
5,5.0,5.0,25.0,2,1,18/5/2023
4,1.0,3.0,3.0,2,1,17/10/2023
0,3.0,3.0,9.0,2,1,5/4/2023
9,3.0,1.5,4.5,2,1,25/10/2023
2,4.0,2.0,8.0,0,0,30/10/2023
0,3.0,3.0,9.0,1,1,9/8/2023
9,3.0,1.5,4.5,1,1,17/10/2023
9,2.0,1.5,3.0,1,1,14/4/2023
6,1.0,4.0,4.0,1,1,28/12/2023
8,2.0,4.0,8.0,2,0,7/10/2023
8,2.0,4.0,8.0,2,1,26/9/2023
4,2.0,3.0,6.0,2,1,6/5/2023
2,5.0,2.0,10.0,0,1,23/1/2023
2,2.0,2.0,4.0,1,1,6/5/2023
0,5.0,3.0,15.0,0,0,18/12/2023
9,4.0,1.5,6.0,1,1,1/12/2023
0,5.0,3.0,15.0,1,1,3/1/2023
0,2.0,3.0,6.0,0,1,26/9/2023
9,4.0,1.5,6.0,2,1,30/9/2023
4,1.0,3.0,3.0,1,0,25/6/2023
8,5.0,4.0,20.0,2,1,24/12/2023
8,4.0,4.0,16.0,2,1,28/7/2023
3,1.0,1.0,1.0,1,0,5/5/2023
0,3.0,3.0,9.0,2,1,16/2/2023
3,4.0,1.0,4.0,0,1,16/6/2023
5,2.0,5.0,10.0,0,0,25/3/2023
4,2.0,3.0,6.0,2,1,14/5/2023
6,3.0,4.0,12.0,1,1,17/4/2023
9,4.0,1.5,6.0,2,0,8/8/2023
5,2.0,5.0,10.0,2,1,16/5/2023
8,1.0,4.0,4.0,2,0,15/5/2023
4,1.0,3.0,3.0,0,1,1/2/2023
4,2.0,3.0,6.0,1,1,3/7/2023
0,2.0,3.0,6.0,2,1,15/5/2023
9,3.0,1.5,4.5,0,0,7/3/2023
2,5.0,2.0,10.0,1,1,31/1/2023
6,2.0,4.0,8.0,2,0,13/6/2023
4,2.0,3.0,6.0,0,1,9/4/2023
8,3.0,4.0,12.0,2,1,7/9/2023
9,3.0,1.5,4.5,2,1,5/4/2023
2,5.0,2.0,10.0,2,0,9/2/2023
5,5.0,5.0,25.0,0,0,31/7/2023
8,2.0,4.0,8.0,2,0,1/1/2023
1,1.0,3.0,3.0,0,1,9/11/2023
9,3.0,1.5,4.5,2,1,28/3/2023
5,2.0,5.0,10.0,2,0,22/5/2023
4,4.0,3.0,12.0,0,1,23/3/2023
8,3.0,4.0,12.0,0,1,1/5/2023
3,2.0,1.0,2.0,2,1,10/4/2023
9,4.0,1.5,6.0,2,1,13/10/2023
2,5.0,2.0,10.0,0,1,16/6/2023
8,5.0,4.0,20.0,2,1,1/8/2023
2,3.0,2.0,6.0,2,1,21/10/2023
5,5.0,5.0,25.0,2,0,21/4/2023
5,2.0,5.0,10.0,2,0,5/1/2023
4,3.0,3.0,9.0,2,1,16/6/2023
6,4.0,4.0,16.0,0,1,16/3/2023
5,5.0,5.0,25.0,2,1,28/11/2023
9,5.0,1.5,7.5,2,1,2/4/2023
0,2.0,3.0,6.0,0,1,21/7/2023
0,2.0,3.0,6.0,2,0,5/9/2023
9,1.0,1.5,1.5,2,0,28/5/2023
2,2.0,2.0,4.0,2,0,22/3/2023
9,4.0,1.5,6.0,2,1,31/10/2023
9,5.0,1.5,7.5,1,1,18/3/2023
0,3.0,3.0,9.0,1,1,18/3/2023
2,3.0,2.0,6.0,1,0,2/9/2023
2,2.0,2.0,4.0,1,1,16/6/2023
1,2.0,3.0,6.0,1,1,12/4/2023
9,3.0,1.5,4.5,2,0,12/11/2023
6,3.0,4.0,12.0,1,1,28/3/2023
8,5.0,4.0,20.0,2,1,11/11/2023
8,3.0,4.0,12.0,1,1,5/4/2023
3,2.0,1.0,2.0,2,0,4/10/2023
8,5.0,4.0,20.0,2,1,23/8/2023
6,3.0,4.0,12.0,0,0,12/11/2023
6,5.0,4.0,20.0,2,1,13/3/2023
9,2.0,1.5,3.0,2,1,9/5/2023
1,2.0,3.0,6.0,2,1,30/12/2023
4,3.0,3.0,9.0,2,0,14/10/2023
2,4.0,2.0,8.0,1,1,10/2/2023
4,4.0,3.0,12.0,1,0,14/5/2023
2,3.0,2.0,6.0,2,1,29/11/2023
3,3.0,1.0,3.0,2,0,20/5/2023
3,2.0,1.0,2.0,2,1,16/6/2023
5,1.0,5.0,5.0,2,1,28/6/2023
7,5.0,4.0,20.0,0,1,4/5/2023
5,5.0,5.0,25.0,1,1,25/12/2023
9,1.0,1.5,1.5,1,1,17/12/2023
2,5.0,2.0,10.0,2,1,4/10/2023
4,3.0,3.0,9.0,1,1,6/8/2023
5,1.0,5.0,5.0,1,0,8/7/2023
8,5.0,4.0,20.0,2,1,16/6/2023
0,4.0,3.0,12.0,2,1,21/2/2023
4,1.0,3.0,3.0,2,1,14/11/2023
6,3.0,4.0,12.0,1,1,3/11/2023
1,5.0,3.0,15.0,0,0,2/4/2023
8,5.0,4.0,20.0,2,1,6/10/2023
3,2.0,1.0,2.0,1,0,14/3/2023
0,1.0,3.0,3.0,2,1,12/11/2023
2,1.0,2.0,2.0,2,0,12/6/2023
6,5.0,4.0,20.0,1,1,20/9/2023
3,2.0,1.0,2.0,1,1,2/6/2023
5,1.0,5.0,5.0,0,1,15/7/2023
8,1.0,4.0,4.0,2,0,3/8/2023
3,2.0,1.0,2.0,2,1,25/7/2023
0,4.0,3.0,12.0,1,1,15/9/2023
2,3.0,2.0,6.0,0,1,7/10/2023
8,4.0,4.0,16.0,1,1,11/12/2023
3,4.0,1.0,4.0,0,1,28/6/2023
1,2.0,3.0,6.0,2,1,9/2/2023
0,2.0,3.0,6.0,1,0,20/7/2023
2,2.0,2.0,4.0,1,1,18/2/2023
5,3.0,5.0,15.0,2,1,12/2/2023
9,4.0,1.5,6.0,2,1,9/10/2023
5,3.0,5.0,15.0,0,0,9/7/2023
3,2.0,1.0,2.0,1,1,13/5/2023
2,2.0,2.0,4.0,1,0,24/1/2023
3,5.0,1.0,5.0,2,1,7/10/2023
2,2.0,2.0,4.0,0,1,30/6/2023
8,2.0,4.0,8.0,1,1,26/11/2023
0,4.0,3.0,12.0,2,1,20/6/2023
6,1.0,4.0,4.0,2,1,22/10/2023
4,5.0,3.0,15.0,2,1,25/3/2023
2,3.0,2.0,6.0,1,1,14/8/2023
4,2.0,3.0,6.0,1,1,24/12/2023
6,1.0,4.0,4.0,2,0,22/11/2023
5,5.0,5.0,25.0,2,1,4/8/2023
4,4.0,3.0,12.0,0,1,8/4/2023
5,4.0,5.0,20.0,2,1,7/2/2023
5,1.0,5.0,5.0,0,1,28/2/2023
0,3.0,3.0,9.0,2,1,13/1/2023
3,5.0,1.0,5.0,2,1,15/8/2023
4,2.0,3.0,6.0,2,0,4/10/2023
3,2.0,1.0,2.0,0,1,16/6/2023
4,1.0,3.0,3.0,2,1,16/10/2023
0,1.0,3.0,3.0,2,1,29/1/2023
6,1.0,4.0,4.0,2,1,28/11/2023
8,2.0,4.0,8.0,1,1,24/7/2023
5,4.0,5.0,20.0,0,1,6/3/2023
2,1.0,2.0,2.0,2,1,18/5/2023
5,2.0,5.0,10.0,2,0,9/12/2023
5,5.0,5.0,25.0,1,0,23/3/2023
5,4.0,5.0,20.0,1,1,17/4/2023
8,3.0,4.0,12.0,1,1,19/4/2023
5,2.0,5.0,10.0,1,0,27/8/2023
3,2.0,1.0,2.0,2,1,16/6/2023
2,2.0,2.0,4.0,0,0,16/6/2023
6,2.0,4.0,8.0,2,0,4/2/2023
8,5.0,4.0,20.0,1,1,2/10/2023
3,5.0,1.0,5.0,1,1,7/3/2023
5,5.0,5.0,25.0,2,1,7/7/2023
0,2.0,3.0,6.0,2,0,23/9/2023
7,2.0,4.0,8.0,1,1,1/5/2023
0,5.0,3.0,15.0,0,1,29/11/2023
5,4.0,5.0,20.0,1,0,30/6/2023
9,2.0,1.5,3.0,2,1,31/5/2023
3,4.0,1.0,4.0,2,1,29/4/2023
0,3.0,3.0,9.0,2,1,17/10/2023
4,3.0,3.0,9.0,2,1,28/6/2023
6,4.0,4.0,16.0,2,1,27/1/2023
2,1.0,2.0,2.0,2,1,4/1/2023
8,2.0,4.0,8.0,0,0,13/1/2023
4,1.0,3.0,3.0,2,0,8/5/2023
2,4.0,2.0,8.0,0,1,10/9/2023
0,4.0,3.0,12.0,2,1,11/2/2023
9,5.0,1.5,7.5,2,0,28/2/2023
2,2.0,2.0,4.0,0,1,5/10/2023
9,4.0,1.5,6.0,1,0,8/10/2023
2,2.0,2.0,4.0,0,0,13/6/2023
7,1.0,4.0,4.0,1,1,23/6/2023
8,3.0,4.0,12.0,1,1,4/10/2023
9,3.0,1.5,4.5,2,1,31/1/2023
0,2.0,3.0,6.0,1,1,24/9/2023
4,4.0,3.0,12.0,0,0,2/4/2023
8,1.0,4.0,4.0,2,1,2/11/2023
0,5.0,3.0,15.0,2,1,9/12/2023
4,1.0,3.0,3.0,1,1,16/6/2023
4,5.0,3.0,15.0,1,1,16/2/2023
2,1.0,2.0,2.0,1,0,10/9/2023
9,2.0,1.5,3.0,2,1,12/3/2023
6,4.0,4.0,16.0,0,0,27/7/2023
9,4.0,1.5,6.0,1,1,12/11/2023
8,1.0,4.0,4.0,2,1,14/10/2023
3,2.0,1.0,2.0,0,1,11/12/2023
6,2.0,4.0,8.0,1,1,9/4/2023
2,4.0,2.0,8.0,2,1,19/9/2023
7,3.0,4.0,12.0,0,1,23/3/2023
3,3.0,1.0,3.0,2,0,19/1/2023
9,1.0,1.5,1.5,2,1,8/7/2023
8,5.0,4.0,20.0,2,1,18/11/2023
9,1.0,,,2,1,16/3/2023
5,1.0,5.0,5.0,2,1,15/2/2023
4,3.0,3.0,9.0,2,1,13/10/2023
3,3.0,1.0,3.0,2,0,24/12/2023
9,2.0,1.5,3.0,2,1,26/1/2023
7,3.0,4.0,12.0,2,0,16/6/2023
7,2.0,4.0,8.0,2,1,2/12/2023
4,5.0,3.0,15.0,2,0,28/10/2023
2,5.0,2.0,10.0,1,1,2/9/2023
3,5.0,1.0,5.0,1,0,16/8/2023
4,3.0,3.0,9.0,0,1,27/8/2023
8,5.0,4.0,20.0,2,1,2/8/2023
3,5.0,1.0,5.0,0,1,16/6/2023
2,3.0,2.0,6.0,1,1,14/12/2023
3,5.0,1.0,5.0,2,1,5/9/2023
8,1.0,4.0,4.0,2,1,5/1/2023
2,1.0,2.0,2.0,1,0,7/8/2023
8,5.0,4.0,20.0,2,1,7/1/2023
6,2.0,4.0,8.0,2,0,16/6/2023
5,1.0,5.0,5.0,1,0,4/2/2023
8,1.0,4.0,4.0,1,1,22/8/2023
4,3.0,3.0,9.0,2,1,2/7/2023
7,3.0,4.0,12.0,2,1,7/9/2023
6,1.0,4.0,4.0,2,0,16/6/2023
3,2.0,1.0,2.0,1,0,18/11/2023
2,5.0,2.0,10.0,2,0,26/2/2023
7,2.0,4.0,8.0,1,1,2/8/2023
2,2.0,2.0,4.0,1,1,14/8/2023
9,5.0,1.5,7.5,2,1,28/10/2023
2,4.0,2.0,8.0,2,1,22/4/2023
9,5.0,1.5,7.5,2,1,6/8/2023
8,5.0,4.0,20.0,1,1,19/3/2023
0,3.0,3.0,9.0,0,1,2/12/2023
8,5.0,4.0,20.0,2,0,16/6/2023
3,4.0,1.0,4.0,2,1,11/11/2023
6,3.0,4.0,12.0,1,1,1/11/2023
2,2.0,2.0,4.0,2,1,12/9/2023
9,3.0,1.5,4.5,0,0,10/7/2023
3,3.0,1.0,3.0,0,1,1/6/2023
6,1.0,4.0,4.0,2,1,22/7/2023
3,1.0,1.0,1.0,1,1,18/2/2023
4,2.0,3.0,6.0,0,0,3/2/2023
3,1.0,1.0,1.0,0,0,20/2/2023
2,4.0,2.0,8.0,2,1,16/6/2023
8,2.0,4.0,8.0,2,1,6/2/2023
2,3.0,2.0,6.0,1,1,28/3/2023
8,2.0,4.0,8.0,2,1,17/6/2023
5,3.0,5.0,15.0,2,1,27/7/2023
7,5.0,4.0,20.0,1,0,17/5/2023
9,2.0,1.5,3.0,1,0,23/11/2023
8,2.0,4.0,8.0,2,0,16/6/2023
9,4.0,1.5,6.0,2,0,21/10/2023
6,1.0,4.0,4.0,2,0,12/7/2023
5,1.0,5.0,5.0,1,1,31/5/2023
3,5.0,1.0,5.0,0,1,12/10/2023
5,4.0,5.0,20.0,0,1,24/6/2023
3,3.0,1.0,3.0,0,1,19/10/2023
2,4.0,2.0,8.0,2,1,5/5/2023
2,4.0,2.0,8.0,2,1,7/8/2023
6,3.0,4.0,12.0,2,1,24/6/2023
4,3.0,3.0,9.0,2,1,4/4/2023
3,5.0,1.0,5.0,1,1,1/4/2023
5,4.0,5.0,20.0,2,0,11/3/2023
0,5.0,3.0,15.0,2,1,4/10/2023
3,1.0,1.0,1.0,1,1,18/3/2023
6,3.0,4.0,12.0,2,1,26/5/2023
1,5.0,3.0,15.0,0,1,16/6/2023
9,4.0,1.5,6.0,0,0,8/3/2023
6,4.0,4.0,16.0,2,0,14/1/2023
2,3.0,2.0,6.0,2,0,13/7/2023
5,5.0,5.0,25.0,2,0,1/7/2023
4,4.0,3.0,12.0,0,0,6/7/2023
7,1.0,4.0,4.0,2,0,8/3/2023
3,1.0,1.0,1.0,2,1,10/2/2023
9,4.0,1.5,6.0,1,0,9/6/2023
3,1.0,1.0,1.0,2,1,29/1/2023
0,5.0,3.0,15.0,0,0,3/5/2023
3,4.0,1.0,4.0,2,1,27/10/2023
9,4.0,1.5,6.0,2,1,5/7/2023
5,5.0,5.0,25.0,0,1,13/9/2023
3,2.0,1.0,2.0,2,1,5/4/2023
3,4.0,1.0,4.0,1,1,16/8/2023
5,3.0,5.0,15.0,0,1,16/1/2023
9,3.0,1.5,4.5,0,0,15/1/2023
9,4.0,1.5,6.0,2,1,4/9/2023
4,1.0,3.0,3.0,2,1,12/4/2023
5,5.0,5.0,25.0,2,1,5/2/2023
0,4.0,3.0,12.0,2,1,17/10/2023
6,5.0,4.0,20.0,0,1,7/9/2023
0,4.0,3.0,12.0,1,0,30/10/2023
5,4.0,5.0,20.0,0,1,21/9/2023
5,3.0,5.0,15.0,1,1,30/8/2023
2,2.0,2.0,4.0,0,0,19/11/2023
5,1.0,5.0,5.0,0,0,11/12/2023
8,4.0,4.0,16.0,2,0,4/8/2023
6,3.0,4.0,12.0,1,1,16/9/2023
2,3.0,2.0,6.0,2,1,27/6/2023
6,1.0,4.0,4.0,2,0,15/4/2023
3,2.0,1.0,2.0,0,1,22/10/2023
2,4.0,2.0,8.0,1,1,21/4/2023
3,4.0,1.0,4.0,2,1,18/7/2023
1,3.0,3.0,9.0,2,1,18/9/2023
6,4.0,4.0,16.0,0,1,16/2/2023
1,5.0,3.0,15.0,0,0,9/4/2023
3,5.0,1.0,5.0,1,0,2/4/2023
2,5.0,2.0,10.0,2,0,16/6/2023
4,5.0,3.0,15.0,2,1,23/6/2023
6,4.0,4.0,16.0,0,1,6/12/2023
5,4.0,5.0,20.0,1,1,16/6/2023
6,2.0,4.0,8.0,1,1,16/6/2023
5,3.0,5.0,15.0,2,1,20/12/2023
3,2.0,1.0,2.0,1,1,26/8/2023
2,4.0,2.0,8.0,2,0,17/10/2023
4,5.0,3.0,15.0,2,1,16/6/2023
4,4.0,3.0,12.0,0,1,17/6/2023
2,3.0,2.0,6.0,1,1,26/11/2023
2,5.0,2.0,10.0,2,1,29/3/2023
0,1.0,3.0,3.0,2,1,12/4/2023
5,2.0,5.0,10.0,0,0,4/7/2023
6,3.0,4.0,12.0,2,0,2/4/2023
2,4.0,2.0,8.0,2,1,13/1/2023
2,4.0,2.0,8.0,2,0,20/2/2023
9,3.0,1.5,4.5,2,1,16/3/2023
6,2.0,4.0,8.0,2,0,2/4/2023
9,4.0,1.5,6.0,0,1,18/7/2023
3,5.0,1.0,5.0,2,1,2/4/2023
6,2.0,4.0,8.0,0,0,12/10/2023
6,2.0,4.0,8.0,2,0,1/3/2023
5,2.0,5.0,10.0,2,1,15/5/2023
5,3.0,5.0,15.0,2,0,5/7/2023
2,1.0,2.0,2.0,1,0,24/7/2023
0,5.0,3.0,15.0,2,1,25/12/2023
3,2.0,1.0,2.0,2,0,5/1/2023
5,4.0,5.0,20.0,1,1,11/4/2023
8,3.0,4.0,12.0,2,1,23/6/2023
2,1.0,2.0,2.0,2,1,24/7/2023
4,5.0,3.0,15.0,2,1,23/3/2023
8,2.0,4.0,8.0,2,1,26/8/2023
8,5.0,4.0,20.0,1,1,8/12/2023
3,5.0,1.0,5.0,2,1,1/11/2023
5,5.0,5.0,25.0,2,0,31/8/2023
3,5.0,1.0,5.0,0,0,20/3/2023
4,1.0,3.0,3.0,2,1,29/5/2023
4,1.0,3.0,3.0,1,0,13/9/2023
0,3.0,3.0,9.0,2,1,1/1/2023
4,4.0,3.0,12.0,2,0,16/2/2023
5,5.0,5.0,25.0,1,1,16/10/2023
3,3.0,1.0,3.0,0,0,2/4/2023
1,1.0,3.0,3.0,2,1,7/10/2023
9,4.0,1.5,6.0,2,1,11/10/2023
2,2.0,2.0,4.0,2,1,2/11/2023
6,5.0,4.0,20.0,2,1,20/11/2023
9,3.0,1.5,4.5,0,1,13/11/2023
0,1.0,3.0,3.0,0,1,6/6/2023
7,5.0,4.0,20.0,1,1,26/4/2023
4,4.0,3.0,12.0,1,1,20/2/2023
3,3.0,1.0,3.0,2,1,29/5/2023
9,3.0,1.5,4.5,1,1,16/11/2023
2,1.0,2.0,2.0,0,1,7/4/2023
0,4.0,3.0,12.0,0,1,9/5/2023
3,1.0,1.0,1.0,1,1,16/6/2023
4,5.0,3.0,15.0,0,1,31/3/2023
8,1.0,4.0,4.0,0,1,9/6/2023
6,2.0,4.0,8.0,2,1,30/9/2023
9,3.0,1.5,4.5,2,1,23/9/2023
5,2.0,5.0,10.0,2,1,12/7/2023
8,3.0,4.0,12.0,1,0,18/5/2023
3,1.0,1.0,1.0,2,1,7/1/2023
6,5.0,4.0,20.0,2,0,16/6/2023
3,4.0,1.0,4.0,2,1,2/6/2023
1,1.0,3.0,3.0,0,1,16/6/2023
6,4.0,4.0,16.0,2,0,29/7/2023
9,5.0,1.5,7.5,0,0,29/10/2023
9,3.0,1.5,4.5,2,1,26/1/2023
8,5.0,4.0,20.0,0,0,28/11/2023
8,5.0,4.0,20.0,1,1,18/4/2023
3,2.0,1.0,2.0,0,0,20/3/2023
4,1.0,3.0,3.0,2,1,3/2/2023
5,4.0,5.0,20.0,0,1,23/4/2023
4,4.0,3.0,12.0,2,1,8/10/2023
1,3.0,3.0,9.0,0,1,29/12/2023
2,5.0,2.0,10.0,1,1,29/3/2023
3,5.0,1.0,5.0,2,0,31/12/2023
5,2.0,5.0,10.0,1,0,20/4/2023
6,2.0,4.0,8.0,0,1,20/11/2023
5,3.0,5.0,15.0,0,0,4/3/2023
6,5.0,4.0,20.0,2,1,25/4/2023
2,5.0,2.0,10.0,0,0,1/4/2023
8,3.0,4.0,12.0,2,1,5/10/2023
9,3.0,1.5,4.5,2,1,29/12/2023
0,5.0,3.0,15.0,2,1,14/11/2023
0,5.0,3.0,15.0,0,1,17/4/2023
6,5.0,4.0,20.0,2,1,16/6/2023
4,2.0,3.0,6.0,2,0,29/9/2023
0,3.0,3.0,9.0,2,1,14/12/2023
6,1.0,4.0,4.0,0,1,20/1/2023
4,3.0,3.0,9.0,0,0,9/7/2023
8,5.0,4.0,20.0,2,1,9/1/2023
4,2.0,3.0,6.0,0,0,30/10/2023
4,4.0,3.0,12.0,0,0,16/6/2023
6,2.0,4.0,8.0,2,1,17/4/2023
3,1.0,1.0,1.0,1,0,7/9/2023
0,2.0,3.0,6.0,2,1,27/5/2023
6,3.0,4.0,12.0,2,1,23/11/2023
3,2.0,1.0,2.0,2,1,4/12/2023
6,2.0,4.0,8.0,2,0,6/1/2023
2,4.0,2.0,8.0,2,1,26/6/2023
9,2.0,1.5,3.0,2,1,11/9/2023
4,1.0,3.0,3.0,2,1,2/11/2023
3,1.0,1.0,1.0,2,1,13/3/2023
3,2.0,1.0,2.0,1,1,20/11/2023
5,2.0,5.0,10.0,1,0,14/4/2023
3,5.0,1.0,5.0,2,1,2/10/2023
2,3.0,2.0,6.0,2,1,21/9/2023
2,2.0,2.0,4.0,2,0,30/8/2023
1,4.0,3.0,12.0,2,1,27/1/2023
9,1.0,1.5,1.5,1,1,16/6/2023
5,1.0,5.0,5.0,1,1,19/9/2023
6,2.0,4.0,8.0,1,1,24/8/2023
5,1.0,5.0,5.0,2,1,25/3/2023
2,4.0,2.0,8.0,2,1,13/1/2023
9,5.0,1.5,7.5,1,0,17/7/2023
0,4.0,3.0,12.0,2,1,22/10/2023
3,5.0,1.0,5.0,1,0,29/11/2023
9,4.0,1.5,6.0,2,0,6/1/2023
4,2.0,3.0,6.0,2,1,16/11/2023
9,1.0,1.5,1.5,2,0,15/7/2023
6,3.0,4.0,12.0,2,0,4/10/2023
8,4.0,4.0,16.0,1,1,6/9/2023
3,2.0,1.0,2.0,2,1,14/8/2023
9,5.0,1.5,7.5,2,1,20/7/2023
5,1.0,5.0,5.0,2,1,13/4/2023
8,4.0,4.0,16.0,0,1,12/9/2023
8,1.0,4.0,4.0,2,1,24/2/2023
3,1.0,1.0,1.0,0,1,20/4/2023
6,4.0,4.0,16.0,0,1,28/8/2023
0,3.0,3.0,9.0,2,1,7/2/2023
5,4.0,5.0,20.0,0,1,21/7/2023
2,3.0,2.0,6.0,2,1,21/5/2023
6,1.0,4.0,4.0,2,1,16/6/2023
9,2.0,1.5,3.0,0,0,10/11/2023
8,1.0,4.0,4.0,1,0,18/12/2023
9,4.0,1.5,6.0,0,1,16/6/2023
3,2.0,1.0,2.0,0,1,6/5/2023
8,5.0,4.0,20.0,0,0,30/3/2023
4,4.0,3.0,12.0,2,1,16/6/2023
3,5.0,1.0,5.0,2,1,24/9/2023
4,2.0,3.0,6.0,2,0,13/4/2023
1,3.0,3.0,9.0,1,1,24/8/2023
7,4.0,4.0,16.0,1,0,8/9/2023
9,3.0,1.5,4.5,2,0,20/9/2023
0,1.0,3.0,3.0,0,1,18/11/2023
0,,,3.0,0,0,20/12/2023
8,1.0,4.0,4.0,1,1,7/2/2023
2,5.0,2.0,10.0,2,0,13/2/2023
